Alpha_deg,H_direct_mm,X_profile_mm,Y_ground_mm
57.51503006012024,2402.4142864762334,1368.9082154296318,-201.54847260955012
57.655310621242485,2405.4704817433667,1374.5662317627634,-199.91475125749685
57.79559118236473,2408.5128150165556,1380.2317137891832,-198.2671679114983
57.93587174348698,2411.5412680586796,1385.9046275474282,-196.60570433443536
58.07615230460922,2414.55582271582,1391.5849390314884,-194.93034237238908
58.21643286573146,2417.5564609173744,1397.2726141910075,-193.2410639547561
58.35671342685371,2420.543164676159,1402.9676189314882,-191.53785109435375
58.496993987975955,2423.5159160885214,1408.6699191144967,-189.82068588752918
58.637274549098194,2426.4746973344445,1414.3794805578657,-188.08955051426528
58.77755511022044,2429.419490677656,1420.096269035902,-186.34442723828988
58.91783567134269,2432.3502784657326,1425.8202502795907,-184.58529840717938
59.05811623246493,2435.2670431302067,1431.5513899767984,-182.81214645246655
59.19839679358717,2438.169767186671,1437.289653772482,-181.02495388974376
59.33867735470942,2441.0584332348863,1443.0350072688939,-179.2237033187721
59.478957915831664,2443.9330239588803,1448.7874160257852,-177.40837742357917
59.61923847695391,2446.7935221270563,1454.5468455606176,-175.57895897256776
59.75951903807615,2449.639910592295,1460.3132613487644,-173.73543081862
59.899799599198396,2452.4721722920567,1466.0866288237216,-171.8777758991946
60.04008016032064,2455.290290248484,1471.8669133773146,-170.00597723643432
60.18036072144289,2458.094247568502,1477.654080359902,-168.12001793726586
60.320641282565134,2460.8840274439235,1483.4480950805885,-166.21988119349953
60.46092184368737,2463.659613151546,1489.2489228074285,-164.30555028193567
60.60120240480962,2466.4209880532535,1495.0565287676372,-162.377008564456
60.741482965931866,2469.168135596116,1500.8708781477987,-160.43423948813097
60.88176352705411,2471.9010393124877,1506.6919360940724,-158.4772265853162
61.02204408817635,2474.619682820109,1512.5196677124038,-156.50595347375065
61.1623246492986,2477.3240498222003,1518.3540380687355,-154.5204038566544
61.30260521042084,2480.0141241075626,1524.1950121892105,-152.52056152283012
61.44288577154309,2482.689889550675,1530.0425550603907,-150.50641034675527
61.58316633266533,2485.3513301117882,1535.8966316294573,-148.47793428868135
61.723446893787575,2487.9984298370246,1541.7572068044283,-146.43511739473115
61.86372745490982,2490.63117285847,1547.6242454543665,-144.37794379698926
62.00400801603207,2493.249543394273,1553.4977124095876,-142.3063977136053
62.144288577154306,2495.853525748736,1559.377572461874,-140.22046344888122
62.28456913827655,2498.443104312412,1565.2637903646867,-138.12012539337002
62.4248496993988,2501.018263562194,1571.156330833372,-136.00536802396527
62.565130260521045,2503.5789880614147,1577.0551585453784,-133.8761759039985
62.705410821643284,2506.125262459932,1582.960238140463,-131.73253368332917
62.84569138276553,2508.657071494226,1588.8715342209093,-129.5744260984361
62.985971943887776,2511.174399987488,1594.7890113517356,-127.40183797251075
63.12625250501002,2513.6772328497127,1600.712634060906,-125.21475421554851
63.26653306613227,2516.1655550777887,1606.6423668395485,-123.01315982443748
63.40681362725451,2518.6393517555857,1612.578174142161,-120.79703988304755
63.547094188376754,2521.098608054049,1618.5200203868317,-118.56637956232362
63.687374749499,2523.5433092312824,1624.4678699554463,-116.32116412037021
63.827655310621246,2525.9734406326425,1630.421687193904,-114.06137890254331
63.967935871743485,2528.3889876908233,1636.3814364123316,-111.78700934153721
64.10821643286573,2530.789935925942,1642.3470818852977,-109.49804095746867
64.24849699398797,2533.176270945629,1648.3185878520242,-107.19445935796875
64.38877755511022,2535.5479784451136,1654.2959185166042,-104.87625023826604
64.52905811623246,2537.9050442073076,1660.2790380482134,-102.54339938127305
64.66933867735472,2540.247454102894,1666.2679105813286,-100.19589265767263
64.80961923847696,2542.575194090407,1672.2625002159375,-97.83371602599846
64.9498997995992,2544.888250216321,1678.26277101776,-95.45685553272551
65.09018036072145,2547.186608615132,1684.2686870184596,-93.06529731234968
65.23046092184369,2549.470255509439,1690.2802122158575,-90.65902758746961
65.37074148296593,2551.7391772100304,1696.2973105741544,-88.23803266887398
65.51102204408818,2553.9933601159646,1702.3199460241412,-85.8022989556207
65.65130260521042,2556.2327907146473,1708.3480824634162,-83.35181293511687
65.79158316633267,2558.4574555819204,1714.3816837566044,-80.8865611832025
65.93186372745491,2560.667341382136,1720.4207137355693,-78.406530364231
66.07214428857715,2562.8624348682383,1726.4651361996353,-75.91170723114692
66.2124248496994,2565.0427228818457,1732.5149149157999,-73.4020786255669
66.35270541082164,2567.2081923533246,1738.5700136189528,-70.87763147785881
66.4929859719439,2569.358830301873,1744.630396012095,-68.33835280721996
66.63326653306613,2571.494623835592,1750.696025766552,-65.78422972175213
66.77354709418837,2573.615560151571,1756.7668665221968,-63.21524941854432
66.91382765531063,2575.7216265359584,1762.8428818876635,-60.63139918374418
67.05410821643287,2577.812810364039,1768.9240354405686,-58.03266639263802
67.1943887775551,2579.889099100312,1775.010290727727,-55.41903850972403
67.33466933867736,2581.9504802985625,1781.101611265372,-52.79050308878732
67.4749498997996,2583.9969416019403,1787.1979605393726,-50.14704777297857
67.61523046092185,2586.02847074303,1793.2993020054555,-47.4886602948809
67.75551102204409,2588.0450555439284,1799.4055990894185,-44.815328476592185
67.89579158316633,2590.0466839163128,1805.516815187357,-42.1270402297896
68.03607214428858,2592.033343861518,1811.6329136658774,-39.42378355580786
68.17635270541082,2594.005023470606,1817.753857862318,-36.705546545708785
68.31663326653306,2595.961710924437,1823.8796110849714,-33.972317380352706
68.45691382765531,2597.9033944937414,1830.0101366133038,-31.224084330470305
68.59719438877755,2599.8300625391903,1836.1453976981702,-28.460835756732195
68.7374749498998,2601.7417035114636,1842.285357562043,-25.68256010981804
68.87775551102204,2603.638305951321,1848.429979399224,-22.88924593048887
69.01803607214428,2605.519858489669,1854.5792263760713,-20.080881849649813
69.15831663326654,2607.3863498476317,1860.7330616312183,-17.257456588425157
69.29859719438878,2609.237768836615,1866.891448275792,-14.418958958221538
69.43887775551103,2611.074104358376,1873.054349393639,-11.565377860795707
69.57915831663327,2612.89534540509,1879.2217280415412,-8.69670228832274
69.71943887775551,2614.701481059414,1885.3935472494418,-5.812921323459705
69.85971943887776,2616.4925004945535,1891.5697700206665,-2.9140241394120494
70.0,2618.2683929743284,1897.7503593321405,0.0
